Control ID,Description,Bridging SCF Controls,Relevant SCG Controls
T1098.004,SSH Authorized Keys: Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host.,"CFG-02, CFG-03, CHG-04, IAC-02, IAC-10, IAC-20, IAC-21","automation-9.activity-log, automation-9.oidc-settings, automation-9.timeouts, esx-9.ad-admin-group-autoadd, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, operations-9.non-imported-vidm, pnr-9.ssh, sddc-9.basic-auth-disable, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet, vsan-9.managed-disk-claim"
T1098.005,"Device Registration: Adversaries may register a device to an adversary-controlled account. Devices may be registered in a multifactor authentication (MFA) system, which handles authentication to the network, or in a device management system, which handles device access and compliance.","CFG-02, CHG-04, IAC-20, IAC-21","esx-9.ad-admin-group-autoadd, esx-9.hardware-management-config-lock, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, fleet-9.all-users-group, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, operations-9.non-imported-vidm, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.managed-disk-claim"
T1098.006,Additional Container Cluster Roles: An adversary may add additional roles or permissions to an adversary-controlled user or service account to maintain persistent access to a container orchestration system.,"IAC-10, IAC-20, IAC-21","automation-9.oidc-settings, automation-9.timeouts, esx-9.ad-admin-group-autoadd, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, operations-9.non-imported-vidm, sddc-9.basic-auth-disable, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough"
T1098.007,Additional Local or Domain Groups: An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,"CFG-02, CFG-03, CHG-04, IAC-02, IAC-20, IAC-21, NET-04","automation-9.activity-log, esx-9.ad-admin-group-autoadd, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, fleet-9.all-users-group, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, operations-9.non-imported-vidm, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.managed-disk-claim"
T1102,"Web Service: Adversaries may use an existing, legitimate external Web service as a means for relaying data to/from a compromised system.","CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
T1102.001,"Dead Drop Resolver: Adversaries may use an existing, legitimate external Web service to host information that points to additional command and control (C2) infrastructure.","CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
T1102.002,"Bidirectional Communication: Adversaries may use an existing, legitimate external Web service as a means for sending commands to and receiving output from a compromised system over the Web service channel.","CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
T1102.003,"One-Way Communication: Adversaries may use an existing, legitimate external Web service as a means for sending commands to a compromised system without receiving return output over the Web service channel.","CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
T1104,Multi-Stage Channels: Adversaries may create multiple stages for command and control that are employed under different conditions or for certain functions.,"CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
T1105,Ingress Tool Transfer: Adversaries may transfer tools or other files from an external system into a compromised environment.,"CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
